,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
36,394540,387.8494128766388,2.253507248236288,12411,393936,387.2556567285139,0.12229892658019928,12392,0.5937561481248963
37,403357,396.51687638328946,1.7519389948421096,12688,402227,395.4060412055062,-0.7011215496277194,12652,1.1108351777832581
38,411646,404.6652947803211,1.5544306604544518,12949,410542,403.58001864202663,-0.9943441666647764,12914,1.085276138294489
39,437535,430.1152168313227,1.486628205938535,13763,435951,428.55808150246537,-0.38269845076076997,13713,1.5571353288573277
40,450412,442.77382265815055,0.8695408769966742,14168,449019,441.40444796553805,-1.2547024279160182,14124,1.369374692612496
41,455653,447.9259351951083,2.363186978222894,14333,453477,445.7868401978902,-1.293623424187549,14265,2.1390949972180806
42,465941,458.039450512838,2.6834706301473443,14657,464311,456.4370953448851,-0.7147518353103062,14605,1.6023551679529078
43,477662,469.5616621223938,1.6175796633433868,15025,476455,468.3751328661244,1.084496251219557,14988,1.1865292562694094
44,492153,483.8068944774891,0.8405447471516995,15481,490575,482.25565738851384,-0.4870062853724396,15432,1.551237088975256
45,497217,488.7850089379268,0.953267853973635,15641,495602,487.19739936967903,0.25490465212760577,15590,1.5876095682477853
46,504903,496.3406542268139,2.759467361197446,15882,502903,494.37457426613554,-1.1567100486249406,15819,1.9660799606783712
47,519073,510.2703307482204,2.214169886756204,16328,517616,508.8380414968662,-1.0888274498730814,16282,1.4322892513541774
48,528760,519.7930390377663,0.7521632899767668,16633,526596,517.6657405203123,-1.9985779970585078,16565,2.127298517454051
49,535721,526.6359803409075,1.4513092674476173,16852,534230,525.1702677302217,-0.840415103694294,16805,1.4657126106858414
50,546349,537.0837292519525,1.5831575303164063,17186,544832,535.5924576017779,-1.5561945571230067,17138,1.4912716501745535
51,553473,544.086906071889,1.6745025243214684,17410,552752,543.3781342460644,0.18595069489254157,17388,0.7087718258245559
52,568105,558.4707470642121,1.5480963117897844,17871,566969,557.3540136465468,-1.0297491696588483,17835,1.116733417665273
53,576937,567.1529561705679,0.5549051201580155,18148,576072,566.3026265875745,0.17643389399333512,18121,0.8503295829933677
54,580809,570.9592869744413,1.6806933236264234,18270,578943,569.1249343711283,-1.5252025698089182,18211,1.8343526033129365
55,584945,575.0251403331242,1.1535647538346858,18400,584183,574.2760638681058,-0.166647798089439,18376,0.7490764650184474
56,589026,579.0369264928885,1.089986595514604,18529,588089,578.1158180313107,-0.21695159475741868,18499,0.9211084615777736
57,594441,584.3600879864254,1.4553063906577106,18699,593532,583.466504644297,-0.006505891975854297,18670,0.8935833421284087
