,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10153,341.3602294921875,426.0535583496094,341.3602294921875,426.0535583496094,else,,299.07079869633486,off,False,394.6269815068376,False,,,
10154,337.8789367675781,428.49169921875,337.8789367675781,428.49169921875,else,,303.14252651244624,off,False,398.75144274280314,False,,,
10155,334.6636047363281,430.7808532714844,334.6636047363281,430.7808532714844,else,,306.86475921579756,off,False,402.5911670160284,False,,,
10156,330.0707092285156,435.015625,330.0707092285156,435.015625,else,,313.113858379659,off,False,408.8036399184053,False,,,
10157,325.6650695800781,435.8343811035156,325.6650695800781,435.8343811035156,else,,316.5795807745914,off,False,412.3368286218051,False,,,
10158,321.0155334472656,435.8343811035156,321.0155334472656,435.8343811035156,else,,319.4882309509285,off,False,415.4447481520235,False,,,
10159,314.4223937988281,435.8343811035156,314.4223937988281,435.8343811035156,else,,323.7669419869333,off,False,419.9006731990032,False,,,
10160,307.2515563964844,433.2181091308594,307.2515563964844,433.2181091308594,else,,326.5067382873857,off,False,422.91813081694426,False,,,
10161,303.2996520996094,429.5023498535156,303.2996520996094,429.5023498535156,else,,326.37603817864454,off,False,423.00681248817324,False,,,
10162,298.8295593261719,426.7829895019531,298.8295593261719,426.7829895019531,else,,327.48600370840904,off,False,424.23449783273406,False,,,
10163,294.73077392578125,424.671630859375,294.73077392578125,424.671630859375,else,,328.7289826480679,off,False,425.6798761331263,False,,,
10164,291.0177307128906,423.1297302246094,291.0177307128906,423.1297302246094,else,,330.25931762926615,off,False,427.28398097314914,False,,,
10165,286.6434936523437,421.3303527832031,286.6434936523437,421.3303527832031,else,,332.1767224380642,off,False,429.22604293580224,False,,,
10166,282.8827514648437,420.3285827636719,282.8827514648437,420.3285827636719,else,,334.0893999835613,off,False,431.2996054010774,False,,,
10167,279.81793212890625,418.9228515625,279.81793212890625,418.9228515625,else,,335.2654364023784,off,False,432.6114447717098,False,,,
10168,276.15509033203125,415.3963928222656,276.15509033203125,415.3963928222656,else,,335.6019819375677,off,False,432.98061402920206,False,,,
10169,274.3228454589844,409.534423828125,274.3228454589844,409.534423828125,else,,333.1105723054694,off,False,430.49650496858493,True,,,
10170,272.7927551269531,405.53662109375,272.7927551269531,405.53662109375,else,,331.75436169147696,off,False,429.0584542291945,True,,,
10171,270.7850646972656,400.8863830566406,270.7850646972656,400.8863830566406,else,,330.4631943573918,off,False,427.6089939233261,True,,,
10172,268.5922546386719,398.0713195800781,268.5922546386719,398.0713195800781,else,,330.66139899256603,off,False,427.5156270187133,True,,,
10173,266.5736389160156,394.501953125,266.5736389160156,394.501953125,else,,330.1787311862135,off,False,426.844736742937,True,,,
10174,264.80963134765625,389.2009582519531,264.80963134765625,389.2009582519531,else,,328.462472280969,off,False,424.94531863409514,True,,,
10175,263.71356201171875,384.7484130859375,263.71356201171875,384.7484130859375,else,,327.02489313762703,off,False,423.09374374598514,True,,,
10176,261.4355163574219,382.599365234375,261.4355163574219,382.599365234375,else,,327.55245278626535,off,False,423.6115512611905,False,,,
10177,258.4599609375,378.0783386230469,258.4599609375,378.0783386230469,else,,327.27367158588646,off,False,423.30694977909036,True,,,
10178,255.6259613037109,374.7171020507813,255.6259613037109,374.7171020507813,else,,327.63281129675323,off,False,423.63050760341713,False,,,
10179,253.01780700683597,374.7171020507813,253.01780700683597,374.7171020507813,else,,329.5631179415699,off,False,425.7534153693673,False,,,
10180,251.09957885742188,374.7171020507813,251.09957885742188,374.7171020507813,else,,331.0801029525926,off,False,427.3181862708443,False,,,
10181,248.50567626953125,375.52288818359375,248.50567626953125,375.52288818359375,else,,333.57789609008574,off,False,429.9021281518474,False,,,
10182,246.30316162109372,375.7952575683594,246.30316162109372,375.7952575683594,else,,335.55773795768266,off,False,431.8610229606322,False,,,
10183,246.01048278808597,375.7952575683594,246.01048278808597,375.7952575683594,else,,335.9002773350982,off,False,432.1007613616222,False,,,
10184,245.54937744140625,375.7952575683594,245.54937744140625,375.7952575683594,else,,336.27248062706053,off,False,432.47859311825397,False,,,
10185,245.2398834228516,375.7952575683594,245.2398834228516,375.7952575683594,else,,336.5195683046774,off,False,432.73228442907,False,,,
10186,243.4512481689453,375.8624572753906,243.4512481689453,375.8624572753906,else,,337.94601444424165,off,False,434.2381951865564,False,,,
10187,242.15118408203125,375.5108642578125,242.15118408203125,375.5108642578125,else,,338.8011036900823,off,False,435.106197358233,False,,,
10188,240.33518981933597,375.8624572753906,240.33518981933597,375.8624572753906,else,,340.3380842014081,off,False,436.80038164920137,False,,,
10189,238.9096527099609,375.876220703125,238.9096527099609,375.876220703125,else,,341.5232036357428,off,False,437.9827162070501,False,,,
10190,238.9096527099609,375.9573669433594,238.9096527099609,375.9573669433594,else,,341.55545806981144,off,False,438.028646012478,False,,,
10191,238.9096527099609,376.1709289550781,238.9096527099609,376.1709289550781,else,,341.6710040476629,off,False,438.1495736440553,False,,,
