,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
162,489.8974914550781,164.66018676757812,489.8974914550781,164.66018676757812,S,,101.86511281194758,off,146.03991078516245,False,116.04538630087067,True,,,
163,490.1065979003906,164.66018676757812,490.1065979003906,164.66018676757812,S,,103.6904491252353,off,143.8090041004492,False,115.84700737982031,True,,,
164,490.8718566894531,164.53005981445312,490.8718566894531,164.53005981445312,S,,103.44172086988395,off,140.9820214071057,False,115.07995886536796,True,,,
165,490.8718566894531,164.03810119628906,490.8718566894531,164.03810119628906,S,,98.13966670261293,off,139.28562357640482,False,114.92474233271628,True,,,
166,490.9657287597656,163.92596435546875,490.9657287597656,163.92596435546875,S,,97.70799688592601,off,138.92776973719972,False,114.80046698406507,True,,,
167,491.2226867675781,163.64517211914062,491.2226867675781,163.64517211914062,S,,96.36982749464123,off,138.85461938520027,False,114.46869515054141,True,,,
168,491.26806640625,163.63511657714844,491.26806640625,163.63511657714844,S,,98.2981300229556,off,138.7544897794386,False,114.42244061591511,True,,,
169,491.26806640625,163.63511657714844,491.26806640625,163.63511657714844,S,,98.64179889655176,off,138.59406067885175,False,114.42244061591511,False,,,
170,491.6112976074219,162.91897583007812,491.6112976074219,162.91897583007812,S,,98.49064201626985,off,137.62176503511833,False,113.8746928837503,True,,,
171,491.7984313964844,162.46578979492188,491.7984313964844,162.46578979492188,S,,98.66088454027619,off,136.86022107197505,False,113.55822345585122,True,,,
172,494.0625915527344,160.77688598632812,494.0625915527344,160.77688598632812,S,,96.88508819721132,off,136.48945591857083,False,110.89210415301686,True,,,
173,494.0625915527344,160.77688598632812,494.0625915527344,160.77688598632812,S,,96.38356989714418,off,135.87748850120315,False,110.89210415301686,False,,,
174,494.0625915527344,160.77688598632812,494.0625915527344,160.77688598632812,S,,96.24287165640263,off,135.81836465189699,False,110.89210415301686,False,,,
175,491.6797180175781,160.2635040283203,491.6797180175781,160.2635040283203,S,,96.92391206256778,off,134.88974105965607,False,113.02308251386896,False,,,
176,486.7034912109375,160.9390106201172,486.7034912109375,160.9390106201172,S,,100.00898864455752,off,133.6629885830191,False,117.98761513151416,False,,,
177,482.4303588867188,160.9390106201172,482.4303588867188,160.9390106201172,S,,102.89699037724534,off,132.24423905708446,False,122.09667862860944,False,,,
178,478.8629150390625,160.2635040283203,478.8629150390625,160.2635040283203,S,,105.95928597172656,off,132.12082026023657,False,125.35998980942377,False,,,
179,478.029296875,158.60647583007812,478.029296875,158.60647583007812,S,,107.44384868066055,off,130.44679384740866,False,125.75217208280755,False,,,
180,477.858154296875,155.4656524658203,477.858154296875,155.4656524658203,S,,109.14106286126345,off,129.28475629526304,False,125.19182296435825,True,,,
181,477.858154296875,154.22811889648438,477.858154296875,154.22811889648438,S,,110.7826683428804,off,128.68688160533281,False,124.9261569592778,True,,,
182,477.858154296875,151.74024963378906,477.858154296875,151.74024963378906,S,,112.32843937829453,off,131.45691407678356,False,124.42760917272588,True,,,
183,478.8330993652344,150.469970703125,478.8330993652344,150.469970703125,S,,113.01323109200108,off,133.95613336046776,False,123.23277726657977,True,,,
184,479.4278259277344,147.84645080566406,479.4278259277344,147.84645080566406,S,,114.62991858650136,off,133.84971188211298,False,122.1946429680711,True,,,
185,479.5876159667969,142.79135131835938,479.5876159667969,142.79135131835938,S,,118.1336908446997,off,127.96369203623493,False,121.31746083059406,True,,,
186,480.4093933105469,139.05569458007812,480.4093933105469,139.05569458007812,S,,120.32226272989386,off,126.39120049971095,False,120.10054783804877,True,,,
187,480.4093933105469,138.2529296875,480.4093933105469,138.2529296875,S,,119.46564818313573,off,125.12270022497259,False,120.02931215135864,True,,,
188,480.4093933105469,137.30441284179688,480.4093933105469,137.30441284179688,S,,120.29634184974543,off,124.11535378702463,False,119.95201251618109,True,,,
189,478.8002624511719,137.30441284179688,478.8002624511719,137.30441284179688,S,,121.00687430836003,off,121.47124005058916,False,121.55635927517496,False,,,
190,478.1960144042969,137.30441284179688,478.1960144042969,137.30441284179688,S,,121.34106293133564,off,121.34084032752008,False,122.1588433365708,False,,,
191,477.9136962890625,137.57652282714844,477.9136962890625,137.57652282714844,S,,120.76669221492318,off,120.14287517419058,False,122.46132182553872,False,,,
192,476.87054443359375,137.57652282714844,476.87054443359375,137.57652282714844,S,,123.37700016882098,off,118.90488359082372,False,123.50130613697374,False,,,
193,476.87054443359375,137.763427734375,476.87054443359375,137.763427734375,S,,123.6434997236962,off,119.47957515826783,False,123.51593965640214,False,,,
194,473.1916809082031,137.57652282714844,473.1916809082031,137.57652282714844,S,,126.21448290632208,off,112.50246183082494,False,127.16941291185499,False,,,
195,465.0111083984375,135.443603515625,465.0111083984375,135.443603515625,S,,134.51267434182822,off,104.46615426344832,False,135.1939646919056,False,,,
196,456.94439697265625,134.77423095703125,456.94439697265625,134.77423095703125,S,,141.21103930847647,off,95.70086265872497,False,143.2159061088403,False,,,
197,452.3188171386719,133.31187438964844,452.3188171386719,133.31187438964844,S,,144.95003485517668,off,92.09604043411218,False,147.77668212831293,False,,,
198,448.84417724609375,132.5764617919922,448.84417724609375,132.5764617919922,S,,148.77890028332308,off,89.96533140203023,False,151.22508639423515,False,,,
199,447.6491394042969,131.85658264160156,447.6491394042969,131.85658264160156,S,,150.34173258400014,off,90.58829891685053,False,152.39966520279128,False,,,
200,441.3521728515625,131.85658264160156,441.3521728515625,131.85658264160156,S,,157.05407420516985,off,81.27637698464093,False,158.69469521251176,False,,2.0,
201,435.6759643554688,132.38319396972656,435.6759643554688,132.38319396972656,else,1,164.50360125065376,off,75.49416242204872,False,164.38248410302543,False,,,
202,426.51611328125,132.38319396972656,426.51611328125,132.38319396972656,else,,177.2128529179,off,65.98066077980594,False,173.53925014365,False,,,
203,418.6319580078125,134.8722381591797,418.6319580078125,134.8722381591797,else,,186.15841178493727,off,57.112460642334774,False,181.49819369182816,False,,,
204,413.8277893066406,136.69911193847656,413.8277893066406,136.69911193847656,else,,191.06464503723663,off,54.511932599033656,False,186.37533791510813,False,,,
205,410.6752014160156,140.62832641601562,410.6752014160156,140.62832641601562,else,,192.42645425617266,off,50.83585013857344,False,189.7454979358817,False,,,
